"Inventory Reference","GPC Reference Number","Subsector name","Notation Key","Total Emissions","Total Emission Units","Activity type","Activity Value","Activity Units","Emission Factor - CO2","Emission Factor - CH4","Emission Factor - N2O","Emission Factor - Unit","CO2 Emissions","CH4 Emissions","N2O Emissions","Data source ID","Data source name"
"N/A","III.2.1","Biological treatment of waste","RN",,"t CO2e",,,,,,,,,,,,
"N/A","III.2.2","Biological treatment of waste","RN",,"t CO2e",,,,,,,,,,,,
"N/A","III.3.1","Incineration and open burning","RN",,"t CO2e",,,,,,,,,,,,
"N/A","III.3.2","Incineration and open burning","RN",,"t CO2e",,,,,,,,,,,,
"e0ba4eda-8fc4-33e6-beaf-6fc7c8f39e8b","III.4.1","Wastewater treatment and discharge",,"10263.844","t CO2e",,,,,,,,,"7829752","2434025","b7aa7f41-37a1-468e-9394-fc0b421964de","SNIS"
"N/A","III.4.2","Wastewater treatment and discharge","RN",,"t CO2e",,,,,,,,,,,,
"N/A","IV.1","Emissions from industrial processes occurring within the city boundary","RN",,"t CO2e",,,,,,,,,,,,
"N/A","IV.2","Emissions from product use occurring within the city boundary","RN",,"t CO2e",,,,,,,,,,,,
"N/A","V.1","Emissions from livestock within the city boundary",,"170.94","t CO2e",,"0",,,,,,,"170940",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"557.31","t CO2e",,"0",,,,,,,"475160","82150","0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"3543.624","t CO2e",,"0",,,,,,,"3543624",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"20.16","t CO2e",,"0",,,,,,,"20160",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"6.216","t CO2e",,"0",,,,,,,"6216",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"19055.71","t CO2e",,"0",,,,,,,"18752020","303690","0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"738465.14","t CO2e",,"0",,,,,,,"738465140",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"3568.824","t CO2e",,"0",,,,,,,"3427844","140980","0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"20.16","t CO2e",,"0",,,,,,,"20160",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"197.904","t CO2e",,"0",,,,,,,"197904",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"504.14","t CO2e",,"0",,,,,,,"504140",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.1","Emissions from livestock within the city boundary",,"0.896","t CO2e",,"0",,,,,,,"896",,"0309b37b-b265-4ca6-aa05-3aef53f62184","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"426","t CO2e",,"0",,,,,,"426000",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"-632317.792","t CO2e",,"0",,,,,,"-633183620","653828","212000","43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"-224709.255","t CO2e",,"0",,,,,,"-224854000","77700","67045","43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"159","t CO2e",,"0",,,,,,"159000",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"184","t CO2e",,"0",,,,,,"184000",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"470426.096","t CO2e",,"0",,,,,,"470426096",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"158","t CO2e",,"0",,,,,,"158000",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.2","Emissions from land within the city boundary",,"142586.656","t CO2e",,"0",,,,,,"142586656",,,"43de4888-2c63-4db8-a08a-01827e2be213","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.3","Emissions from aggregate sources and non-CO2 emission sources on land within the city boundary",,"107333.864","t CO2e",,"0",,,,,,"168659",,"107165205","1fa40597-0e04-4adc-83bb-1e6bb46e5a09","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
"N/A","V.3","Emissions from aggregate sources and non-CO2 emission sources on land within the city boundary",,"29712.595","t CO2e",,"0",,,,,,,,"29712595","1fa40597-0e04-4adc-83bb-1e6bb46e5a09","Sistema de Estimativa de Emissão de Gases do Efeito Estufa"
